2024-11-30 14:13:43 INFO  AppContextListener - Server started at Sat Nov 30 14:13:43 IST 2024
2024-11-30 14:13:44 INFO  FilterSession - 127.0.0.1 - - [Sat Nov 30 14:13:44 IST 2024] "GET / HTTP/1.1"
2024-11-30 14:13:44 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Sat Nov 30 14:13:44 IST 2024] "GET / HTTP/1.1"
2024-11-30 14:13:44 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Sat Nov 30 14:13:44 IST 2024] "GET /login.jsp HTTP/1.1"
2024-11-30 14:13:44 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Sat Nov 30 14:13:44 IST 2024] "GET /favicon.ico HTTP/1.1"
2024-11-30 14:13:44 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Sat Nov 30 14:13:44 IST 2024] "GET /login.jsp HTTP/1.1"
2024-11-30 14:13:59 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Sat Nov 30 14:13:59 IST 2024] "POST /login HTTP/1.1"
2024-11-30 14:13:59 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Sat Nov 30 14:13:59 IST 2024] "GET /favicon.ico HTTP/1.1"
2024-11-30 14:13:59 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Sat Nov 30 14:13:59 IST 2024] "GET /login.jsp HTTP/1.1"
2024-11-30 14:17:07 INFO  AppContextListener - Server stoped at Sat Nov 30 14:17:07 IST 2024
