2024-10-21 15:56:07 INFO  AppContextListener - Server started at Mon Oct 21 15:56:07 IST 2024
2024-10-21 15:56:09 INFO  FilterSession - 127.0.0.1 - - [Mon Oct 21 15:56:09 IST 2024] "GET / HTTP/1.1"
2024-10-21 15:56:19 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Oct 21 15:56:19 IST 2024] "GET /index.jsp HTTP/1.1"
2024-10-21 15:56:19 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Oct 21 15:56:19 IST 2024] "GET /favicon.ico HTTP/1.1"
2024-10-21 15:56:19 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Oct 21 15:56:19 IST 2024] "GET /login.jsp HTTP/1.1"
2024-10-21 15:56:23 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Oct 21 15:56:23 IST 2024] "GET /register.jsp HTTP/1.1"
2024-10-21 15:56:23 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Oct 21 15:56:23 IST 2024] "GET /favicon.ico HTTP/1.1"
2024-10-21 15:56:23 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Oct 21 15:56:23 IST 2024] "GET /login.jsp HTTP/1.1"
2024-10-21 16:00:18 INFO  AppContextListener - Server stoped at Mon Oct 21 16:00:18 IST 2024
