2024-11-25 14:43:42 INFO  AppContextListener - Server started at Mon Nov 25 14:43:42 IST 2024
2024-11-25 14:43:43 INFO  FilterSession - 127.0.0.1 - - [Mon Nov 25 14:43:43 IST 2024] "GET / HTTP/1.1"
2024-11-25 14:43:43 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Nov 25 14:43:43 IST 2024] "GET / HTTP/1.1"
2024-11-25 14:43:43 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Nov 25 14:43:43 IST 2024] "GET /login.jsp HTTP/1.1"
2024-11-25 14:43:43 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Nov 25 14:43:43 IST 2024] "GET /favicon.ico HTTP/1.1"
2024-11-25 14:43:43 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Nov 25 14:43:43 IST 2024] "GET /login.jsp HTTP/1.1"
2024-11-25 14:44:12 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Nov 25 14:44:12 IST 2024] "POST /login HTTP/1.1"
2024-11-25 14:44:12 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Nov 25 14:44:12 IST 2024] "GET /favicon.ico HTTP/1.1"
2024-11-25 14:44:12 INFO  FilterSession - 0:0:0:0:0:0:0:1 - - [Mon Nov 25 14:44:12 IST 2024] "GET /login.jsp HTTP/1.1"
2024-11-25 14:46:17 INFO  AppContextListener - Server stoped at Mon Nov 25 14:46:17 IST 2024
